11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
11.6255,5.72555
